ID,Codigo,Link,Nombre,Descripcion/Obervaciones,Tipo,ProcedenciaOC,EsTratoDirecto,EsCompraAgil,CodigoTipo,CodigoAbreviadoTipoOC,DescripcionTipoOC,codigoEstado,Estado,codigoEstadoProveedor,EstadoProveedor,FechaCreacion,FechaEnvio,FechaSolicitudCancelacion,fechaUltimaModificacion,FechaAceptacion,FechaCancelacion,tieneItems,PromedioCalificacion,CantidadEvaluacion,MontoTotalOC,TipoMonedaOC,MontoTotalOC_PesosChilenos,Impuestos,TipoImpuesto,Descuentos,Cargos,TotalNetoOC,CodigoUnidadCompra,RutUnidadCompra,UnidadCompra,CodigoOrganismoPublico,OrganismoPublico,sector,ActividadComprador,CiudadUnidadCompra,RegionUnidadCompra,PaisUnidadCompra,CodigoSucursal,RutSucursal,Sucursal,CodigoProveedor,NombreProveedor,ActividadProveedor,ComunaProveedor,RegionProveedor,PaisProveedor,Financiamiento,PorcentajeIva,Pais,TipoDespacho,FormaPago,CodigoLicitacion,Codigo_ConvenioMarco,IDItem,codigoCategoria,Categoria,codigoProductoONU,NombreroductoGenerico,RubroN1,RubroN2,RubroN3,EspecificacionComprador,EspecificacionProveedor,cantidad,UnidadMedida,monedaItem,precioNeto,totalCargos,totalDescuentos,totalImpuestos,totalLineaNeto,Forma de Pago
50050701,2980-74-AG24,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2980-74-AG24,SA. N° 61/2024 FOSSAP 2 LENVATINIB 4 MG,"Se procederá a la recepción de los bienes y al pago de la factura, previa aceptación de la Orden de Compra en el portal Mercado Público. ENVIAR FACTURA A: facturasceafoss@fach.mil.cl, richard.bustos@fach.mil.cl , cmartinezo@fach.mil.cl DESPACHAR CON PRIORIDAD A: FARMACIA DE CEAFOSS: Hospital FACh (Subterráneo) Av. Las Condes 8.631 Contacto: Luis Aedo Álvarez o Karina Díaz +56 2 2976 6812.-",AG,Adquisición igual o inferior a 30 UTM (Debe presentar 3 cotizaciones),Si,Si,13,AG,Compra Ágil,12,Recepcion Conforme,7,Recepcion Conforme,14-03-2024,08-04-2024,08-04-2024,08-04-2024,08-04-2024,,1,0,0,714000,CLP,714000,114000,IVA,0,0,6.00E+05,3944,61.103.005-3,Comando de Personal CEAFOSS,6946,FUERZA AEREA DE CHILE COMANDO LOGISTICO,FFAA,,El Bosque,Región Metropolitana de Santiago,Extranjero,1158572,77.145.531-K,ALMEDIS SpA,1747795,"COMERCIALIZADORA DE ALIMENTOS ESPECIALIZADOS, MEDICAMENTOS Y DISPOSITI",VENTA AL POR MAYOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES,Santiago,Región Metropolitana de Santiago,,3.02E+33,19,Extranjero,9,2,,,134209164,12171500,Productos químicos industriales / Colorantes / Tinturas,12171504,"Colorantes FDC para alimentos, fármacos o cosméticos",Productos químicos industriales,Colorantes,Tinturas,LENVATINIB 4 MG X 10 CPS. MEDICAMENTO REFERENTE O BIOEQUIVALENTE.,LENVATINIB 4 MG X 10 CPS. MEDICAMENTO REFERENTE O BIOEQUIVALENTE.,12,Caja,CLP,50000,0,0,,6.00E+05,30 dias contra la recepcion conforme de la factura
50050725,2980-75-AG24,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2980-75-AG24,SA. N° 62/2024 FOSSAP 2 LENVATINIB 10 MG.,"Se procederá a la recepción de los bienes y al pago de la factura, previa aceptación de la Orden de Compra en el portal Mercado Público. ENVIAR FACTURA A: facturasceafoss@fach.mil.cl, richard.bustos@fach.mil.cl , cmartinezo@fach.mil.cl DESPACHAR CON PRIORIDAD A: FARMACIA DE CEAFOSS: Hospital FACh (Subterráneo) Av. Las Condes 8.631 Contacto: Luis Aedo Álvarez o Karina Díaz +56 2 2976 6812.-",AG,Adquisición igual o inferior a 30 UTM (Debe presentar 3 cotizaciones),Si,Si,13,AG,Compra Ágil,12,Recepcion Conforme,7,Recepcion Conforme,14-03-2024,08-04-2024,04-04-2024,08-04-2024,08-04-2024,,1,0,0,1499400,CLP,1499400,239400,IVA,0,0,1260000,3944,61.103.005-3,Comando de Personal CEAFOSS,6946,FUERZA AEREA DE CHILE COMANDO LOGISTICO,FFAA,,El Bosque,Región Metropolitana de Santiago,Extranjero,1158572,77.145.531-K,ALMEDIS SpA,1747795,"COMERCIALIZADORA DE ALIMENTOS ESPECIALIZADOS, MEDICAMENTOS Y DISPOSITI",VENTA AL POR MAYOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES,Santiago,Región Metropolitana de Santiago,,3.02E+33,19,Extranjero,9,2,,,134209233,12171500,Productos químicos industriales / Colorantes / Tinturas,12171504,"Colorantes FDC para alimentos, fármacos o cosméticos",Productos químicos industriales,Colorantes,Tinturas,LENVATINIB 10 MG. X 10 CPS. MEDICAMENTO REFERENTE O BIOEQUIVALENTE.,LENVATINIB 10 MG. X 10 CPS. MEDICAMENTO REFERENTE O BIOEQUIVALENTE.,18,Caja,CLP,70000,0,0,,1260000,30 dias contra la recepcion conforme de la factura
50073463,2069-2965-SE24,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2069-2965-SE24,SAR-CE-032024-RCTA LENVATINIB EXP 20462-TD,"SOLICITUD EXPERTO 20462 FARMACIA AMBULATORIO 1. Despachar a BODEGA CENTRAL. Obligatorio traer Orden de Compra IMPRESA y en Estado ACEPTADA 2. HORARIO: ** Lunes a Viernes 8:30 a 13:00 y de 14:30 a 16:00 Hrs. Productos refrigerados se reciben hasta las 13:00.** 3. Factura y/o Guía debe incluir lote y vencimiento de productos (vencimientos inferiores a 12 meses deben ser validados previo al despacho con comprador respectivo vía mail) 4. Factura electrónica enviar a: ""dipresrecepcion@custodium.com"" y recepcionfacturaelectronica.cabl@redsalud.gov.cl"" adjuntar OC en estado ""ACEPTADA"" y guía con recepción conforme. 5. Pago Proveedores: 25763076 - 25762900 - 25763038 - 25763054 - 25763165 ó 25763075 6. Proveedor debe traer sus propios implementos y herramientas para el transporte y distribución de productos 7. Traer 1 copia de la factura (bodega)",SE,Si solo existe un proveedor del bien o servicio,Si,No,8,SE,Sin emisión automática,12,Recepcion Conforme,7,Recepcion Conforme,19-03-2024,08-04-2024,25-03-2024,05-04-2024,08-04-2024,,1,5,1,"6131403,6",CLP,"6131403,6","978963,6",IVA,0,0,5152440,3064,61.608.101-2,HOSPITAL BARROS LUCO TRUDEAU,7293,SERVICIO DE SALUD METROPOLITANO SUR HOSP,Salud,HOSPITALES Y CLINICAS,San Miguel,Región Metropolitana de Santiago,CL,41053,79.873.270-6,LABORATORIO BIOTOSCANA FARMA SPA,40403,LABORATORIO BIOTOSCANA FARMA SPA,VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.,Las Condes,Región Metropolitana de Santiago,Chile,4449,19,CL,7,2,,,134282267,51111600,Medicamentos y productos farmacéuticos / Agentes antitumorales / Antimetabolitos,51111606,Hidroxiurea,Medicamentos y productos farmacéuticos,Agentes antitumorales,Antimetabolitos,2190175 LENVANTINIB 10 MG,2190175 LENVANTINIB 10 MG,120,Comprimido,CLP,29628,0,0,0,3555360,30 dias contra la recepcion conforme de la factura
50073463,2069-2965-SE24,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2069-2965-SE24,SAR-CE-032024-RCTA LENVATINIB EXP 20462-TD,"SOLICITUD EXPERTO 20462 FARMACIA AMBULATORIO 1. Despachar a BODEGA CENTRAL. Obligatorio traer Orden de Compra IMPRESA y en Estado ACEPTADA 2. HORARIO: ** Lunes a Viernes 8:30 a 13:00 y de 14:30 a 16:00 Hrs. Productos refrigerados se reciben hasta las 13:00.** 3. Factura y/o Guía debe incluir lote y vencimiento de productos (vencimientos inferiores a 12 meses deben ser validados previo al despacho con comprador respectivo vía mail) 4. Factura electrónica enviar a: ""dipresrecepcion@custodium.com"" y recepcionfacturaelectronica.cabl@redsalud.gov.cl"" adjuntar OC en estado ""ACEPTADA"" y guía con recepción conforme. 5. Pago Proveedores: 25763076 - 25762900 - 25763038 - 25763054 - 25763165 ó 25763075 6. Proveedor debe traer sus propios implementos y herramientas para el transporte y distribución de productos 7. Traer 1 copia de la factura (bodega)",SE,Si solo existe un proveedor del bien o servicio,Si,No,8,SE,Sin emisión automática,12,Recepcion Conforme,7,Recepcion Conforme,19-03-2024,08-04-2024,25-03-2024,05-04-2024,08-04-2024,,1,5,1,"6131403,6",CLP,"6131403,6","978963,6",IVA,0,0,5152440,3064,61.608.101-2,HOSPITAL BARROS LUCO TRUDEAU,7293,SERVICIO DE SALUD METROPOLITANO SUR HOSP,Salud,HOSPITALES Y CLINICAS,San Miguel,Región Metropolitana de Santiago,CL,41053,79.873.270-6,LABORATORIO BIOTOSCANA FARMA SPA,40403,LABORATORIO BIOTOSCANA FARMA SPA,VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.,Las Condes,Región Metropolitana de Santiago,Chile,4449,19,CL,7,2,,,134282268,51111700,Medicamentos y productos farmacéuticos / Agentes antitumorales / Antibióticos antineoplásticos,51111701,Sulfato de bleomicina,Medicamentos y productos farmacéuticos,Agentes antitumorales,Antibióticos antineoplásticos,2190174 LENVANTINIB 4 MG,2190174 LENVANTINIB 4 MG,60,Comprimido,CLP,26618,0,0,0,1597080,30 dias contra la recepcion conforme de la factura
50076118,1549-1759-SE24,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1549-1759-SE24,1549-8-LQ24 ADQ DE 810JP BEVACIZUMAB 1.25MG/0.05ML,"XPP/ DESPACHO SE SOLICITARÁ MEDIANTE OC INTERNA ENVIADA POR CORREO ELECTRÓNICO ADJUNTAR COPIA O/C INTERNA CON GUIA O FACTURA VALORIZADAS DESPACHAR DE LUNES A JUEVES DE 8:00 A 15:00 HRS, VIERNES DE 8:00 A 14:00 HRS PROGRAMA COMPRAS 2024 RESOL 896 19-03-2024 N°7 AL EMITIR LA FACTURA INGRESAR EN CASILLA ELECTRONICA dipresrecepcion@custodium.com INGRESAR N° OC PORTAL EN LA FACTURA; SEGÚN NUEVA NORMATIVA DIPRES",SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,12,Recepcion Conforme,7,Recepcion Conforme,19-03-2024,15-04-2024,15-04-2024,15-04-2024,15-04-2024,,1,"42,16,66,66,66,66,667",24,26025300,CLP,26025300,4155300,IVA,0,0,21870000,2545,61.608.002-4,Hospital San José,7406,SERVICIO DE SALUD METROPOLITANA NORTE HOSPITAL SAN JOSE,Salud,Salud,Independencia,Región Metropolitana de Santiago,CL,54079,77.768.990-8,INSUVAL S.A.,52777,FARMACEUTICA INSUVAL S.A.,VENTA AL POR MAYOR DE PRODUCTOS QUIMICOS| ALMACENE,Concepción,Región del Biobío,Chile,5648,19,CL,7,2,1549-8-LQ24,,134290705,51201500,Medicamentos y productos farmacéuticos / Medicamentos inmunomoduladores / Inmunodepresores,51201509,Daclizumab,Medicamentos y productos farmacéuticos,Medicamentos inmunomoduladores,Inmunodepresores,"(210-4025) BEVACIZUMAB 2,5MG/0,1ML c/AG 31GX6MM",DESPACHO SE SOLICITARÁ MEDIANTE OC INTERNA ENVIADA POR CORREO ELECTRÓNICO,810,Unidad,CLP,27000,0,0,0,21870000,30 dias contra la recepcion conforme de la factura
50080839,2069-3013-SE24,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2069-3013-SE24,IGS-CP-042024-PROGRAMA LABORATORIO ABRIL 2024,"PROGRAMA LABORATORIO ABRIL 2024 Información de Despacho: Plazo de despacho 24 horas Horario de bodega: de 08:30 a 13:30 y 14:30 a 16:00. Productos refrigerados se reciben hasta las 13:00. Traer 2 órdenes de compra impresas y 3 copias de factura Despachar solo órdenes de compra en estado aceptada. Correo Envió De Facturas dipresrecepcion@custodium.com recepcionfacturaelectronica.cabl@redsalud.gov.cl Una vez entregados los productos en bodega central, se debe dejar factura con orden de compra en ventanilla de finanzas, ubicada en la misma dependencia de bodega central. Importante Se informa que por entrada en vigencia la Normativa N°226, que obliga a las Instituciones Públicas a realizar la trazabilidad de todos los dispositivos médicos, se exige que todo documento de entrega, ya sea factura o guía de despacho, contenga los siguientes datos: NOMBRE DM  MODELO  SERIE O LOTE  FECHA DE VENCIMIENTO",SE,Reposición o complementación de accesorios compatibles con modelos ya adquiridos,Si,No,8,SE,Sin emisión automática,12,Recepcion Conforme,7,Recepcion Conforme,20-03-2024,02-04-2024,02-04-2024,02-04-2024,02-04-2024,,1,"47,07,69,23,07,69,231",13,"3176640,74",CLP,"3176640,74","507194,74",IVA,0,0,2669446,3064,61.608.101-2,HOSPITAL BARROS LUCO TRUDEU,7293,SERVICIO DE SALUD METROPOLITANO SUR HOSP,Salud,HOSPITALES Y CLINICAS,Santiago,Región Metropolitana de Santiago,CL,33402,96.540.690-5,GRUPO BIOS S.A.,33144,GRUPO BIOS S.A.,VENTA AL POR MENOR DE OTROS PRODUCTOS EN PEQUENOS,Ñuñoa,Región Metropolitana de Santiago,Chile,4743,19,CL,7,2,,,134304701,41116100,"Equipamiento para laboratorios / Instrumentos de medida y experimentación / Kits para ensayos manuales, controles de calidad, calibradores y normativas",41116105,Reactivos o soluciones químicos,Equipamiento para laboratorios,Instrumentos de medida y experimentación,"Kits para ensayos manuales, controles de calidad, calibradores y normativas",2440230 FACTOR VIII DEF PLASMA 1*1 ML,"00020011800 FACTOR VIII DEF. PLASMA, 1X1ML",2,Caja,CLP,296180,0,0,0,592360,30 dias contra la recepcion conforme de la factura
50098745,1058044-501-SE24,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1058044-501-SE24,Fármacos Stock Abril 2024,"La Recepción de Mercaderia se realizará SÓLO CONTRA GUÍA DE DESPACHO en conformidad a Ley de Pago Oportuno N°21.131 en Bodega de Farmacia, ubicada en Av. Videla S/N° de Lunes a Viernes de las 08:30 a las 13:00. Posterior a Recepción Conforme en Portal de Mercado Público Facturar y enviar dcto. Electrónico: facturas.hspcoquimbo@redsalud.gov.cl O/C IBM Nº 22403535 VCTO. SUPERIOR A 1 AÑO Mª CECILIA FERNÁNDEZ PIZARRO QF. CRISTIAN GONZALEZ HINOSTROZA ADQUISICIONES FARMACIA JEFE U. ABASTECIMIENTO",SE,"Confianza y seguridad de los proveedores, derivados de su experiencia",Si,No,8,SE,Sin emisión automática,12,Recepcion Conforme,7,Recepcion Conforme,22-03-2024,05-04-2024,05-04-2024,05-04-2024,05-04-2024,,1,"46,34,28,57,14,28,571",35,10469620,CLP,10469620,1671620,IVA,0,0,8798000,1058044,61.606.403-7,Fármarcos,7416,SERVICIO DE SALUD COQUIMBO HOSPITAL DE COQUIMBO,Salud,Servicio Público,Coquimbo,Región de Coquimbo,CL,24150,82.999.400-3,Roche Chile Ltda. Roche Pharma,24526,ROCHE CHILE LIMITADA,VENTA AL POR MAYOR DE PRODUCTOS FARMACEUTICOS| VEN,Las Condes,Región Metropolitana de Santiago,Chile,,19,CL,7,2,,,134360536,51111700,Medicamentos y productos farmacéuticos / Agentes antitumorales / Antibióticos antineoplásticos,51111716,Rituximab,Medicamentos y productos farmacéuticos,Agentes antitumorales,Antibióticos antineoplásticos,216-0208 MABTHERA 500 mg / 50 ml x 1 frasco ampolla,216-0208 MABTHERA 500 mg / 50 ml x 1 frasco ampolla,10,Frasco Ampolla,CLP,879800,0,0,0,8798000,30 dias contra la recepcion conforme de la factura
50104216,1058095-939-SE24,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1058095-939-SE24,ORDEN DE COMPRA DESDE 1058095-32-LE24,"FARMACIA DAC. LICITACION PUBLICA. SCE 372418. I.P.: 220400400103. UNA VEZ ACEPTADA LA ORDEN DE COMPRA FAVOR DESPACHAR INMEDIATAMENTE Y EN SU TOTALIDAD FACTURA DEBE INDICAR NUMERO DE ORDEN DE COMPRA y ser enviada a Casilla de Intercambio en SII en dipresrecepcion@custodium.com, el DTE que no se encuentre direccionado a dicha casilla de Intercambio en SII será Reclamado de forma automática transcurridos 48 horas desde la recepción en SII. Para cambios de productos deben ser retirados del CASR sin costo adicional.",SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,12,Recepcion Conforme,7,Recepcion Conforme,22-03-2024,03-04-2024,02-04-2024,02-04-2024,03-04-2024,,1,5,5,"8187123,84",CLP,"8187123,84","1307187,84",IVA,0,0,6879936,1058095,61.608.502-6,Fármarcos,7320,COMPLEJO ASISTENCIAL DR. SOTERO DEL RIO,Salud,Servicio Público,Puente Alto,Región Metropolitana de Santiago,CL,36418,91.537.000-4,Bayer SA,35998,BAYER S A,"PRODUCCION DE SEMILLAS DE FLORES, PRADOS, FRUTAS Y",Providencia,Región Metropolitana de Santiago,Chile,,19,CL,7,2,1058095-32-LE24,,134377532,51111700,Medicamentos y productos farmacéuticos / Agentes antitumorales / Antibióticos antineoplásticos,51111716,Rituximab,Medicamentos y productos farmacéuticos,Agentes antitumorales,Antibióticos antineoplásticos,50-219-100-239-00 SORAFENIB 200 MG CMP (SCE DAC 372418),nan,224,Frasco Ampolla,CLP,30714,0,0,0,6879936,30 dias contra la recepcion conforme de la factura
50109315,2080-2816-SE24,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2080-2816-SE24,NIVOLUMAB 100 MG - 40 MG,"Se solicita flete pagado puesto en bodega, Aceptar Orden de Compra en Portal Mercado Público antes de emitir documento tributario. De no cumplir con esta solicitud, todo documento tributario será rechazado en portal SII. Indicar en dicho documento la OC y forma de pago. Enviar archivo XML a dipresrecepcion@custodium.com dentro del plazo de 48 hrs. Se debe indicar ID de Orden de Compra en referencias (Campo 801) de lo contrario, DTE será automáticamente rechazado. Especificar en factura cuando corresponda pago contado. TD 104-XXX-TD24. MEMO 265 PCTE L.P.U. RUN: 4.XXX.XXX-2. DAC",SE,Si solo existe un proveedor del bien o servicio,Si,No,8,SE,Sin emisión automática,12,Recepcion Conforme,7,Recepcion Conforme,25-03-2024,04-04-2024,25-03-2024,05-04-2024,08-04-2024,,1,5,1,"19401550,56",CLP,"19401550,56","3097726,56",IVA,0,0,16303824,3075,61.602.138-9,Hospital Regional Rancagua - HRR,7374,SERVICIO DE SALUD DEL LIBERTADOR B O'HIGGINS HOSPITAL REG RANCAGUA,Salud,HOSPITALES Y CLINICAS,Rancagua,Región del Libertador General Bernardo O´Higgins,CL,26655,92.363.000-7,BRISTOL MYERS SQUIBB DE CHILE AGENC DE E R SQUIBB,26847,BRISTOL MYERS SQUIBB DE CHILE AGENC DE E R SQUIBB & SONS INTERAM CORPO,"FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS",Las Condes,Región Metropolitana de Santiago,Chile,9038,19,CL,7,2,,,134393085,85121900,"Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Farmacéuticos",85121902,Farmacias,"Salud, servicios sanitarios y alimentación",Medicina y servicios de salud,Farmacéuticos,219-0070 NIVOLUMAB 40 MG,NIVOLUMAB 40 MG FCAT EMP 1,8,Frasco Ampolla,CLP,339662,0,0,0,2717296,30 dias contra la recepcion conforme de la factura
50109315,2080-2816-SE24,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2080-2816-SE24,NIVOLUMAB 100 MG - 40 MG,"Se solicita flete pagado puesto en bodega, Aceptar Orden de Compra en Portal Mercado Público antes de emitir documento tributario. De no cumplir con esta solicitud, todo documento tributario será rechazado en portal SII. Indicar en dicho documento la OC y forma de pago. Enviar archivo XML a dipresrecepcion@custodium.com dentro del plazo de 48 hrs. Se debe indicar ID de Orden de Compra en referencias (Campo 801) de lo contrario, DTE será automáticamente rechazado. Especificar en factura cuando corresponda pago contado. TD 104-XXX-TD24. MEMO 265 PCTE L.P.U. RUN: 4.XXX.XXX-2. DAC",SE,Si solo existe un proveedor del bien o servicio,Si,No,8,SE,Sin emisión automática,12,Recepcion Conforme,7,Recepcion Conforme,25-03-2024,04-04-2024,25-03-2024,05-04-2024,08-04-2024,,1,5,1,"19401550,56",CLP,"19401550,56","3097726,56",IVA,0,0,16303824,3075,61.602.138-9,Hospital Regional Rancagua - HRR,7374,SERVICIO DE SALUD DEL LIBERTADOR B O'HIGGINS HOSPITAL REG RANCAGUA,Salud,HOSPITALES Y CLINICAS,Rancagua,Región del Libertador General Bernardo O´Higgins,CL,26655,92.363.000-7,BRISTOL MYERS SQUIBB DE CHILE AGENC DE E R SQUIBB,26847,BRISTOL MYERS SQUIBB DE CHILE AGENC DE E R SQUIBB & SONS INTERAM CORPO,"FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS",Las Condes,Región Metropolitana de Santiago,Chile,9038,19,CL,7,2,,,134393084,85121900,"Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Farmacéuticos",85121902,Farmacias,"Salud, servicios sanitarios y alimentación",Medicina y servicios de salud,Farmacéuticos,219-0071 NIVOLUMAB 100 MG/ 10 ML SOL. INY,NIVOLUMAB 100 MG/ 10 ML SOL. INY FACT EMP 1,16,Frasco Ampolla,CLP,849158,0,0,0,13586528,30 dias contra la recepcion conforme de la factura
50112593,1077920-171-SE24,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1077920-171-SE24,DAC-NIVOLUMAB 40MG/4ML; NIVOLUMAB 100MG/10ML SC 226,"Compra de acuerdo con la solicitud N°226 de la Unidad de FARMACIA Autorizado con la Resolución Exenta N°291, Fechada 01.04.2024 Trato Directo, con Certificado Presupuestario N°301, Fechado 25.03.2024 Emitido par la Unidad de Finanzas.",SE,Si solo existe un proveedor del bien o servicio,Si,No,8,SE,Sin emisión automática,12,Recepcion Conforme,7,Recepcion Conforme,25-03-2024,01-04-2024,01-04-2024,01-04-2024,04-04-2024,,1,5,1,"58204651,68",CLP,"58204651,68","9293179,68",IVA,0,0,48911472,1077920,62.000.380-8,Farmaco,1648816,CENTRO ONCOLOGICO DEL NORTE,Salud,Salud,Antofagasta,Región de Antofagasta,CL,248376,92.363.000-7,DIVISION FARMA,26847,BRISTOL MYERS SQUIBB DE CHILE AGENC DE E R SQUIBB & SONS INTERAM CORPO,"FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS",Las Condes,Región Metropolitana de Santiago,Chile,480,19,CL,7,2,,,134403427,85111600,"Salud, servicios sanitarios y alimentación / Prevención y control de enfermedades / Prevención y control de enfermedades no contagiosas",85111602,Servicios de prevención o control de cáncer o leuc,"Salud, servicios sanitarios y alimentación",Prevención y control de enfermedades,Prevención y control de enfermedades no contagiosas,219-0076 NIVOLUMAB 40mg/4ml. SC 226,NIVOLUMAB 40mg/4ml.,24,Unidad,CLP,339662,0,0,0,8151888,30 dias contra la recepcion conforme de la factura
50112593,1077920-171-SE24,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1077920-171-SE24,DAC-NIVOLUMAB 40MG/4ML; NIVOLUMAB 100MG/10ML SC 226,"Compra de acuerdo con la solicitud N°226 de la Unidad de FARMACIA Autorizado con la Resolución Exenta N°291, Fechada 01.04.2024 Trato Directo, con Certificado Presupuestario N°301, Fechado 25.03.2024 Emitido par la Unidad de Finanzas.",SE,Si solo existe un proveedor del bien o servicio,Si,No,8,SE,Sin emisión automática,12,Recepcion Conforme,7,Recepcion Conforme,25-03-2024,01-04-2024,01-04-2024,01-04-2024,04-04-2024,,1,5,1,"58204651,68",CLP,"58204651,68","9293179,68",IVA,0,0,48911472,1077920,62.000.380-8,Farmaco,1648816,CENTRO ONCOLOGICO DEL NORTE,Salud,Salud,Antofagasta,Región de Antofagasta,CL,248376,92.363.000-7,DIVISION FARMA,26847,BRISTOL MYERS SQUIBB DE CHILE AGENC DE E R SQUIBB & SONS INTERAM CORPO,"FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS",Las Condes,Región Metropolitana de Santiago,Chile,480,19,CL,7,2,,,134403428,85111600,"Salud, servicios sanitarios y alimentación / Prevención y control de enfermedades / Prevención y control de enfermedades no contagiosas",85111602,Servicios de prevención o control de cáncer o leuc,"Salud, servicios sanitarios y alimentación",Prevención y control de enfermedades,Prevención y control de enfermedades no contagiosas,219-0077 NIVOLUMAB 100mg/10ml. SC 226,NIVOLUMAB 100mg/10ml.,48,Unidad,CLP,849158,0,0,0,40759584,30 dias contra la recepcion conforme de la factura
50114480,1077920-173-SE24,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1077920-173-SE24,DAC PEMBROLIZUMAB 100MG/ 4ML (KEYTRUDA) - SC 227,"Compra de acuerdo con la solicitud N° 227 de la Unidad de Farmacia Autorizado con la Resolución Exenta N°290, Fechada 01.04.2024 Trato Directo, con Certificado Presupuestario N°311, Fechado 27.03.2024 Emitido par la Unidad de Finanzas.",SE,Si solo existe un proveedor del bien o servicio,Si,No,8,SE,Sin emisión automática,12,Recepcion Conforme,7,Recepcion Conforme,25-03-2024,01-04-2024,01-04-2024,01-04-2024,04-04-2024,,1,"4,2",5,62118000,CLP,62118000,9918000,IVA,0,0,52200000,1077920,62.000.380-8,Farmaco,1648816,CENTRO ONCOLOGICO DEL NORTE,Salud,Salud,Antofagasta,Región de Antofagasta,CL,13784,59.043.540-6,MERCK SHARP & DOHME (I. A.) LLC Agencia en Chile,14621,"MERCK SHARP & DOHME (I.A) LLC,AGENCIA EN CHILE","FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS",Las Condes,Región Metropolitana de Santiago,Chile,496,19,CL,7,2,,,134409263,85111600,"Salud, servicios sanitarios y alimentación / Prevención y control de enfermedades / Prevención y control de enfermedades no contagiosas",85111602,Servicios de prevención o control de cáncer o leuc,"Salud, servicios sanitarios y alimentación",Prevención y control de enfermedades,Prevención y control de enfermedades no contagiosas,"219-0078 PEMBROLIZUMAB 100mg/4ml (keytruda), para dar continuidad de tratamiento paliativos y cuidados curativos a pacientes con cáncer. SC 227","PEMBROLIZUMAB 100mg/4ml (keytruda), según Cotización del 03 enero 2024 y cuya vigencia será hasta el 31-12-2024.",30,Unidad,CLP,1740000,0,0,0,52200000,30 dias contra la recepcion conforme de la factura
